Symbol,Class,Methodology,Window_Size,MA_Type,Flat,Dynamic_limits,data_type,leverage,max_risk,reward_ratio,capital,Strategy,Gross Profit,Annualized Profit,Expected Absolute Return,Largest Win,Max Run Up,Average Win,Length of Average Win,Max Drawdown,Largest Loss,Average Loss,Length of Average Loss,Number of Trades Per Year,Percentage of Winning Trades,Period
BTC-USD,Cryptocurrency,SMA1M,12,EMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Active,-1000,-100,-2.51,1673,,30.8,3,-100,-1742,-36.07,4,17,47.57,2018-01-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,12,EMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,35,,0.78,3,-100,-843,-7.43,3,0,NotApplicable,2018-01-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,12,EMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Active,6206,25.67,1.47,1071,862,97.77,5,-57,-949,-94.6,8,37,46.45,2018-01-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,12,EMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Passive,2728,16.45,NotApplicable,597,2318,44.17,6,-77,-612,-43.76,6,0,NotApplicable,2018-01-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,12,EMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Active,-1000,-100,-2.55,1209,,48.97,3,-100,-1539,-54.92,3,18,42.93,2018-01-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,12,EMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,35,,0.78,3,-100,-843,-7.43,3,0,NotApplicable,2018-01-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,12,EMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Active,6461,26.18,1.45,1061,896,99.8,6,-57,-983,-96.64,8,37,45.78,2018-01-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,12,EMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Passive,2728,16.45,NotApplicable,597,2318,44.17,6,-77,-612,-43.76,6,0,NotApplicable,2018-01-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,12,EMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Active,-1000,-100,-3.12,1581,,71.94,4,-100,-2345,-79.22,5,15,42.86,2018-01-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,12,EMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,35,,0.78,5,-100,-843,-7.43,4,0,NotApplicable,2018-01-14 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Active,4648,22.19,1.38,894,887,78.19,5,-52,-751,-74.88,8,38,41.67,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Passive,2713,16.4,NotApplicable,595,2318,44.02,6,-77,-609,-43.58,6,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Active,-999,-55.26,-1.6,1392,5277,73.88,2,-100,-4032,-78.76,3,51,32.82,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,26,,0.51,4,-100,-843,-7.15,3,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Active,5767,24.77,1.72,1071,1082,90.48,6,-52,-900,-86.34,8,38,41.45,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Passive,2713,16.4,NotApplicable,595,2318,44.02,6,-77,-609,-43.58,6,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Active,-991,-41.99,-3.34,3556,12848,160.86,3,-100,-12992,-170.8,3,50,33.6,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,26,,0.51,4,-100,-843,-7.15,4,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Active,2702,16.36,0.57,647,677,60.66,6,-56,-614,-59.37,8,37,44.11,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Passive,2713,16.4,NotApplicable,595,2318,44.02,6,-77,-609,-43.58,6,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Active,-1000,-68.22,-1.77,3480,4576,152.35,3,-100,-8627,-158.03,3,47,31.08,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,26,,0.51,4,-100,-843,-7.15,4,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Active,2798,16.71,0.57,696,698,61.35,6,-56,-629,-60.06,8,37,44,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Passive,2713,16.4,NotApplicable,595,2318,44.02,7,-77,-609,-43.58,6,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Active,-1000,-68.22,-1.08,1664,2710,84.88,3,-100,-5958,-88.34,4,44,31.34,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,26,,0.51,5,-100,-843,-7.15,5,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Active,1979,13.47,0.56,542,477,53.41,5,-58,-521,-52.17,8,38,44.91,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Passive,2713,16.4,NotApplicable,595,2318,44.02,6,-77,-609,-43.58,6,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Active,-1000,-100,-1.75,170,,3.86,2,-100,-562,-8.38,2,23,38.67,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,26,,0.51,3,-100,-843,-7.15,3,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Active,2056,13.8,0.53,556,492,54.29,6,-58,-535,-53.1,8,37,44.55,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Passive,2713,16.4,NotApplicable,595,2318,44.02,7,-77,-609,-43.58,6,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Active,-1000,-100,-1.56,131,,3.49,3,-100,-562,-7.46,3,21,39.29,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,26,,0.51,3,-100,-843,-7.15,3,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Active,2539,15.75,0.68,644,576,61.66,6,-59,-619,-60.16,8,37,45.4,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Passive,2713,16.4,NotApplicable,595,2318,44.02,7,-77,-609,-43.58,6,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Active,-1000,-100,-1.34,565,,8.36,3,-100,-562,-12.07,3,20,36.06,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,26,,0.51,4,-100,-843,-7.15,3,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Active,2303,14.83,0.59,601,531,58.51,6,-59,-578,-57.2,8,37,44.69,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Passive,2713,16.4,NotApplicable,595,2318,44.02,7,-77,-609,-43.58,7,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Active,-1000,-100,-1.04,565,,6.28,3,-100,-562,-8.95,4,31,39.1,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,SMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,26,,0.51,5,-100,-843,-7.15,5,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Active,8656,30.02,2.4,1206,1159,99.15,6,-50,-993,-93.41,8,36,41.79,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Passive,2713,16.4,NotApplicable,595,2318,44.02,7,-77,-609,-43.58,6,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Active,-1000,-71.42,-1.5,782,1552,51.77,2,-100,-2285,-56.77,2,47,30.02,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,26,,0.51,5,-100,-843,-7.15,4,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Active,11248,33.64,3.11,1530,1497,120.52,6,-50,-1260,-113.03,8,36,41.57,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Passive,2713,16.4,NotApplicable,595,2318,44.02,7,-77,-609,-43.58,6,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Active,-1000,-65.57,-1.78,2058,3374,104.85,3,-100,-7366,-110.42,3,46,31.98,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,26,,0.51,5,-100,-843,-7.15,4,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Active,7378,27.9,1.57,1155,1106,101.17,6,-58,-1108,-97.56,8,36,43.52,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Passive,2713,16.4,NotApplicable,595,2318,44.02,7,-77,-609,-43.58,7,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Active,-1000,-71.42,-1.68,2533,3671,149.63,3,-100,-7298,-155.03,3,45,31.04,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,26,,0.51,5,-100,-843,-7.15,5,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Active,7681,28.42,1.59,1197,1149,102.95,6,-58,-1148,-99.25,8,36,43.08,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Passive,2713,16.4,NotApplicable,595,2318,44.02,7,-77,-609,-43.58,7,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Active,-999,-55.83,-1.87,6492,10860,287.68,4,-100,-23237,-293.35,5,42,33.01,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,26,,0.51,6,-100,-843,-7.15,6,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Active,4927,22.87,1.06,846,765,76.99,6,-56,-806,-74.63,8,36,45.06,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Passive,2713,16.4,NotApplicable,595,2318,44.02,7,-77,-609,-43.58,6,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Active,-1000,-100,-2.11,214,,4.5,2,-100,-562,-9.17,3,19,45.12,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,26,,0.51,3,-100,-843,-7.15,2,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Active,5743,24.72,1.17,943,884,84.31,6,-56,-917,-81.7,8,36,44.69,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Passive,2713,16.4,NotApplicable,595,2318,44.02,7,-77,-609,-43.58,7,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Active,-1000,-100,-2.12,446,,8.02,3,-100,-562,-12.43,4,17,48.07,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,26,,0.51,3,-100,-843,-7.15,3,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Active,6801,26.84,1.45,1091,1039,97.41,6,-56,-1060,-94.23,8,36,45.6,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Passive,2713,16.4,NotApplicable,595,2318,44.02,7,-77,-609,-43.58,7,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Active,-1000,-100,-2.27,624,,25.55,3,-100,-794,-30.9,4,17,42.46,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,26,,0.51,4,-100,-843,-7.15,3,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Active,7076,27.35,1.42,1130,1079,99.53,6,-56,-1098,-96.36,8,35,44.87,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Passive,2713,16.4,NotApplicable,595,2318,44.02,7,-77,-609,-43.58,7,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Active,-1000,-100,-2.79,884,,39.89,5,-100,-920,-46.63,5,13,41.35,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,13,EMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,26,,0.51,5,-100,-843,-7.15,5,0,NotApplicable,2018-01-15 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Active,3100,17.76,0.49,731,691,63.4,6,-56,-647,-62.12,8,35,38.27,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Passive,3607,19.36,NotApplicable,738,2318,54.62,7,-77,-756,-53.94,7,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Active,-746,-14.69,-5.48,4204,4270,135.64,2,-100,-3142,-152.08,3,47,33.33,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,628,,10.27,4,-100,-597,-17.61,3,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Active,5154,23.43,0.79,1027,1073,86.44,6,-55,-970,-84.43,8,35,39.38,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Passive,3607,19.36,NotApplicable,738,2318,54.62,7,-77,-756,-53.94,7,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Active,1689,12.14,-16.27,15339,8233,471.69,3,-99,-10645,-519.8,3,47,33.82,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,628,,10.27,4,-100,-597,-17.61,4,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Active,3037,17.55,0.22,728,709,62.99,6,-56,-674,-62.48,9,34,42.76,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Passive,3607,19.36,NotApplicable,738,2318,54.62,7,-77,-756,-53.94,7,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Active,-997,-49.02,-1.11,566,1532,22.95,3,-100,-815,-26.37,3,44,32.58,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,628,,10.27,4,-100,-597,-17.61,4,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Active,3172,18,0.22,905,844,64.55,6,-61,-697,-64.04,9,34,42.62,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Passive,3607,19.36,NotApplicable,738,2318,54.62,7,-77,-756,-53.94,7,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Active,-983,-37.67,-1.15,935,4058,39.18,4,-100,-1453,-42.74,5,42,32.21,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,628,,10.27,5,-100,-597,-17.61,5,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Active,3187,18.05,0.46,723,623,64.56,6,-52,-679,-63.52,9,35,44.48,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Passive,3607,19.36,NotApplicable,738,2318,54.62,7,-77,-756,-53.94,7,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Active,-1000,-100,-1.88,566,,7.03,2,-100,-563,-11.59,2,23,41.22,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,628,,10.27,2,-100,-597,-17.61,2,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Active,3764,19.83,0.5,802,722,70.8,6,-52,-772,-69.67,9,34,44.08,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Passive,3607,19.36,NotApplicable,738,2318,54.62,7,-77,-756,-53.94,7,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Active,-1000,-100,-1.7,566,,6.4,3,-100,-563,-10.57,3,21,40.79,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,628,,10.27,3,-100,-597,-17.61,3,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Active,4190,21.02,0.66,908,784,77.46,6,-52,-841,-75.99,9,34,44.97,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Passive,3607,19.36,NotApplicable,738,2318,54.62,7,-77,-756,-53.94,7,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Active,-1000,-100,-1.47,566,,8.04,3,-100,-563,-11.79,3,22,39.08,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,628,,10.27,3,-100,-597,-17.61,3,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Active,4373,21.51,0.64,917,815,79.17,7,-52,-871,-77.73,9,33,44.18,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Passive,3607,19.36,NotApplicable,738,2318,54.62,7,-77,-756,-53.94,7,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Active,-1000,-100,-1.48,566,,7.59,4,-100,-563,-11.62,4,17,36.67,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,SMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,628,,10.27,3,-100,-597,-17.61,4,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,EMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Active,9137,30.78,1.49,1353,1360,105.03,6,-47,-1124,-101.6,9,33,43.46,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,EMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Passive,3607,19.36,NotApplicable,738,2318,54.62,7,-77,-756,-53.94,7,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,EMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Active,-948,-28.99,-9.15,3705,4982,197.18,2,-100,-5284,-225.64,2,43,32.14,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,EMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,628,,10.27,6,-100,-597,-17.61,5,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,EMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Active,10859,33.18,1.93,1583,1608,118.75,6,-47,-1315,-114.29,9,32,43.23,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,EMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Passive,3607,19.36,NotApplicable,738,2318,54.62,7,-77,-756,-53.94,7,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,EMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Active,-906,-23.97,-18.18,11364,17964,513.47,3,-100,-16208,-568.02,3,42,33.33,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,EMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,628,,10.27,6,-100,-597,-17.61,5,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,EMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Active,5498,24.21,0.49,967,917,80.95,6,-51,-857,-79.88,9,32,45.92,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,EMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Passive,3607,19.36,NotApplicable,738,2318,54.62,8,-77,-756,-53.94,7,0,NotApplicable,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,EMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Active,-992,-42.91,-2.61,1308,1124,47.47,3,-100,-1588,-55.37,3,42,33.02,2018-01-17 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,15,EMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,628,,10.27,6,-100,-597,-17.61,6,0,NotApplicable,2018-01-17 to 2024-01-01
