Symbol,Class,Methodology,Window_Size,Threshold_Oversold,Threshold_Overbought,Flat,Dynamic_limits,ticker,data_type,leverage,max_risk,reward_ratio,capital,Strategy,Total Gross Profit,Annualized Profit,Largest Trade Win,Average Trade Win,Average Daily Profit,Length of Average Win,Max Winning Streak,Max Drawdown,Largest Trade Loss,Average Trade Loss,Average Daily Loss,Length of Average Loss,Max Losing Streak,Number of Trades Per Year,Percentage of Winning Trades,Expected Trade Result,Percentage of Positive Profit Days,Calmar Ratio,Period,key,key2
EURUSD=X,FX,RSI:,36,10,60,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_10_60_TRUE_FALSE_10_0.1_7,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,-140,-12.65,95,52,24.8,4,1,-26.04,-198,-99,-42.04,9,1,8,20,-9.4,24,-0.4858,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_10_60_TRUE_TRUE_10_0.1_3,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_10_60_TRUE_TRUE_10_0.1_3,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,-140,-12.65,95,52,24.8,4,1,-26.04,-198,-99,-42.04,9,1,8,20,-9.4,24,-0.4858,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_10_60_TRUE_TRUE_10_0.1_7,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_10_60_TRUE_TRUE_10_0.1_7,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,-56,-5.02,95,63,28.5,6,1,-22.81,-198,-77,-39.11,9,2,8,25,-3.5,28,-0.2201,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_10_60_FALSE_FALSE_10_0.1_3,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_10_60_FALSE_FALSE_10_0.1_3,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Active,13,1.18,62,35,14.68,5,1,-10.02,-88,-43,-18.45,12,1,8,27,-2.16,31,0.1178,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_10_60_FALSE_FALSE_5_0.1_3,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Passive,-32,-2.85,Not Applicable,Not Applicable,15.83,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-13.63,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0774,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_10_60_FALSE_FALSE_5_0.1_3,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,-56,-5.02,95,63,28.5,6,1,-22.81,-198,-77,-39.11,9,2,8,25,-3.5,28,-0.2201,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_10_60_FALSE_FALSE_10_0.1_7,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_10_60_FALSE_FALSE_10_0.1_7,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,13,1.18,62,35,14.68,5,1,-10.02,-88,-43,-18.45,12,1,8,27,-2.16,31,0.1178,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_10_60_FALSE_FALSE_5_0.1_7,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-32,-2.85,Not Applicable,Not Applicable,15.83,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-13.63,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0774,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_10_60_FALSE_FALSE_5_0.1_7,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,-56,-5.02,95,63,28.5,6,1,-22.81,-198,-77,-39.11,9,2,8,25,-3.5,28,-0.2201,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_10_60_FALSE_TRUE_10_0.1_3,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_10_60_FALSE_TRUE_10_0.1_3,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,3,1000,Active,13,1.18,62,35,14.68,5,1,-10.02,-88,-43,-18.45,12,1,8,27,-2.16,31,0.1178,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_10_60_FALSE_TRUE_5_0.1_3,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,3,1000,Passive,-32,-2.85,Not Applicable,Not Applicable,15.83,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-13.63,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0774,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_10_60_FALSE_TRUE_5_0.1_3,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,-56,-5.02,95,63,28.5,6,1,-22.81,-198,-77,-39.11,9,2,8,25,-3.5,28,-0.2201,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_10_60_FALSE_TRUE_10_0.1_7,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_10_60_FALSE_TRUE_10_0.1_7,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,13,1.18,62,35,14.68,5,1,-10.02,-88,-43,-18.45,12,1,8,27,-2.16,31,0.1178,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_10_60_FALSE_TRUE_5_0.1_7,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,10,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-32,-2.85,Not Applicable,Not Applicable,15.83,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-13.63,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0774,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_10_60_FALSE_TRUE_5_0.1_7,EURUSD=X_36_10_60
EURUSD=X,FX,RSI:,36,20,60,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,-140,-12.65,95,52,24.8,4,1,-26.04,-198,-99,-42.04,9,1,8,20,-9.4,24,-0.4858,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_20_60_TRUE_FALSE_10_0.1_3,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_20_60_TRUE_FALSE_10_0.1_3,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,-140,-12.65,95,52,24.8,4,1,-26.04,-198,-99,-42.04,9,1,8,20,-9.4,24,-0.4858,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_20_60_TRUE_FALSE_10_0.1_7,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_20_60_TRUE_FALSE_10_0.1_7,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,-140,-12.65,95,52,24.8,4,1,-26.04,-198,-99,-42.04,9,1,8,20,-9.4,24,-0.4858,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_20_60_TRUE_TRUE_10_0.1_3,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_20_60_TRUE_TRUE_10_0.1_3,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,-140,-12.65,95,52,24.8,4,1,-26.04,-198,-99,-42.04,9,1,8,20,-9.4,24,-0.4858,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_20_60_TRUE_TRUE_10_0.1_7,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_20_60_TRUE_TRUE_10_0.1_7,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,-56,-5.02,95,63,28.5,6,1,-22.81,-198,-77,-39.11,9,2,8,25,-3.5,28,-0.2201,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_20_60_FALSE_FALSE_10_0.1_3,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_20_60_FALSE_FALSE_10_0.1_3,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Active,13,1.18,62,35,14.68,5,1,-10.02,-88,-43,-18.45,12,1,8,27,-2.16,31,0.1178,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_20_60_FALSE_FALSE_5_0.1_3,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Passive,-32,-2.85,Not Applicable,Not Applicable,15.83,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-13.63,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0774,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_20_60_FALSE_FALSE_5_0.1_3,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,-56,-5.02,95,63,28.5,6,1,-22.81,-198,-77,-39.11,9,2,8,25,-3.5,28,-0.2201,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_20_60_FALSE_FALSE_10_0.1_7,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_20_60_FALSE_FALSE_10_0.1_7,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,13,1.18,62,35,14.68,5,1,-10.02,-88,-43,-18.45,12,1,8,27,-2.16,31,0.1178,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_20_60_FALSE_FALSE_5_0.1_7,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-32,-2.85,Not Applicable,Not Applicable,15.83,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-13.63,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0774,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_20_60_FALSE_FALSE_5_0.1_7,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,-56,-5.02,95,63,28.5,6,1,-22.81,-198,-77,-39.11,9,2,8,25,-3.5,28,-0.2201,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_20_60_FALSE_TRUE_10_0.1_3,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_20_60_FALSE_TRUE_10_0.1_3,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,3,1000,Active,13,1.18,62,35,14.68,5,1,-10.02,-88,-43,-18.45,12,1,8,27,-2.16,31,0.1178,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_20_60_FALSE_TRUE_5_0.1_3,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,3,1000,Passive,-32,-2.85,Not Applicable,Not Applicable,15.83,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-13.63,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0774,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_20_60_FALSE_TRUE_5_0.1_3,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,-56,-5.02,95,63,28.5,6,1,-22.81,-198,-77,-39.11,9,2,8,25,-3.5,28,-0.2201,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_20_60_FALSE_TRUE_10_0.1_7,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_20_60_FALSE_TRUE_10_0.1_7,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,13,1.18,62,35,14.68,5,1,-10.02,-88,-43,-18.45,12,1,8,27,-2.16,31,0.1178,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_20_60_FALSE_TRUE_5_0.1_7,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-32,-2.85,Not Applicable,Not Applicable,15.83,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-13.63,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0774,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_20_60_FALSE_TRUE_5_0.1_7,EURUSD=X_36_20_60
EURUSD=X,FX,RSI:,36,30,60,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,-91,-8.17,95,63,27.91,6,1,-25.66,-198,-69,-41.49,9,2,9,22,-1.32,25,-0.3184,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_30_60_FALSE_FALSE_10_0.1_3,EURUSD=X_36_30_60
EURUSD=X,FX,RSI:,36,30,60,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_30_60_FALSE_FALSE_10_0.1_3,EURUSD=X_36_30_60
EURUSD=X,FX,RSI:,36,30,60,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Active,-6,-0.5,62,35,14.37,5,1,-11.67,-88,-37,-19.96,12,1,9,24,-0.48,28,-0.0428,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_30_60_FALSE_FALSE_5_0.1_3,EURUSD=X_36_30_60
EURUSD=X,FX,RSI:,36,30,60,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Passive,-32,-2.85,Not Applicable,Not Applicable,15.83,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-13.63,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0774,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_30_60_FALSE_FALSE_5_0.1_3,EURUSD=X_36_30_60
EURUSD=X,FX,RSI:,36,30,60,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,-91,-8.17,95,63,27.91,6,1,-25.66,-198,-69,-41.49,9,2,9,22,-1.32,25,-0.3184,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_30_60_FALSE_FALSE_10_0.1_7,EURUSD=X_36_30_60
EURUSD=X,FX,RSI:,36,30,60,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_30_60_FALSE_FALSE_10_0.1_7,EURUSD=X_36_30_60
EURUSD=X,FX,RSI:,36,30,60,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,-6,-0.5,62,35,14.37,5,1,-11.67,-88,-37,-19.96,12,1,9,24,-0.48,28,-0.0428,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_30_60_FALSE_FALSE_5_0.1_7,EURUSD=X_36_30_60
EURUSD=X,FX,RSI:,36,30,60,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-32,-2.85,Not Applicable,Not Applicable,15.83,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-13.63,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0774,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_30_60_FALSE_FALSE_5_0.1_7,EURUSD=X_36_30_60
EURUSD=X,FX,RSI:,36,30,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,-60,-5.44,95,59,27.99,5,1,-23.19,-198,-71,-42.24,9,2,10,26,-3.12,32,-0.2346,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_30_60_FALSE_TRUE_10_0.1_3,EURUSD=X_36_30_60
EURUSD=X,FX,RSI:,36,30,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_30_60_FALSE_TRUE_10_0.1_3,EURUSD=X_36_30_60
EURUSD=X,FX,RSI:,36,30,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,3,1000,Active,-6,-0.5,62,35,14.37,5,1,-11.67,-88,-37,-19.96,12,1,9,24,-0.48,28,-0.0428,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_30_60_FALSE_TRUE_5_0.1_3,EURUSD=X_36_30_60
EURUSD=X,FX,RSI:,36,30,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,3,1000,Passive,-32,-2.85,Not Applicable,Not Applicable,15.83,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-13.63,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0774,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_30_60_FALSE_TRUE_5_0.1_3,EURUSD=X_36_30_60
EURUSD=X,FX,RSI:,36,30,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,-60,-5.44,95,59,27.99,5,1,-23.19,-198,-71,-42.24,9,2,10,26,-3.12,32,-0.2346,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_30_60_FALSE_TRUE_10_0.1_7,EURUSD=X_36_30_60
EURUSD=X,FX,RSI:,36,30,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-169,-15.27,Not Applicable,Not Applicable,28.6,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-25.36,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2457,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_30_60_FALSE_TRUE_10_0.1_7,EURUSD=X_36_30_60
EURUSD=X,FX,RSI:,36,30,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,-6,-0.5,62,35,14.37,5,1,-11.67,-88,-37,-19.96,12,1,9,24,-0.48,28,-0.0428,2024-02-22 to 2025-03-21,EURUSD=X_Active_RSI:_36_30_60_FALSE_TRUE_5_0.1_7,EURUSD=X_36_30_60
EURUSD=X,FX,RSI:,36,30,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-32,-2.85,Not Applicable,Not Applicable,15.83,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-13.63,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0774,2024-02-22 to 2025-03-21,EURUSD=X_Passive_RSI:_36_30_60_FALSE_TRUE_5_0.1_7,EURUSD=X_36_30_60
EURUSD=X,FX,RSI:,43,10,60,TRUE,FALSE,EURUSD=X,out_of_sample,1,0.1,3,1000,Active,9,0.84,10,6,3.57,4,1,-1.95,-6,-5,-4.24,18,1,5,30,0.3,30,0.4308,2024-03-04 to 2025-03-21,EURUSD=X_Active_RSI:_43_10_60_TRUE_FALSE_1_0.1_3,EURUSD=X_43_10_60
EURUSD=X,FX,RSI:,43,10,60,TRUE,FALSE,EURUSD=X,out_of_sample,1,0.1,3,1000,Passive,1,0.12,Not Applicable,Not Applicable,3.39,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.87,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0142,2024-03-04 to 2025-03-21,EURUSD=X_Passive_RSI:_43_10_60_TRUE_FALSE_1_0.1_3,EURUSD=X_43_10_60
EURUSD=X,FX,RSI:,43,10,60,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,-51,-4.73,90,58,35.92,4,1,-15.99,-129,-112,-53.51,8,1,6,27,-14.58,31,-0.2958,2024-03-04 to 2025-03-21,EURUSD=X_Active_RSI:_43_10_60_TRUE_FALSE_10_0.1_3,EURUSD=X_43_10_60
